repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
1,2,4,8,0.5,Dijkstra,0.8,True,0.0,True,10,273.72081600895876,102.86473385213063,2,109.09349346181142,Optimal,True,Optimal,exact,0.00022529799935000483
1,2,4,8,0.7,ILP,0.96,True,0.0,True,2,63.33755520219623,61.7188403112784,2,109.09349346181142,Optimal,True,Optimal,exact,0.01997131200005242
1,2,4,8,0.7,MILP,0.96,True,0.0,True,2,63.33755520219623,61.7188403112784,2,109.09349346181142,Optimal,True,Optimal,exact,0.012779145001331926
1,2,4,8,0.7,Dijkstra,0.96,True,0.0,True,2,63.33755520219623,61.7188403112784,2,109.09349346181142,Optimal,True,Optimal,exact,0.00022910099869477563
1,2,4,8,0.9,ILP,0.98,True,0.0,True,1,20.572946770426114,20.572946770426114,2,109.09349346181142,Optimal,True,Optimal,exact,0.015871244000663864
1,2,4,8,0.9,MILP,0.98,True,0.0,True,1,20.572946770426114,20.572946770426114,2,109.09349346181142,Optimal,True,Optimal,exact,0.013574239001172828
1,2,4,8,0.9,Dijkstra,0.98,True,0.0,True,1,20.572946770426114,20.572946770426114,2,109.09349346181142,Optimal,True,Optimal,exact,0.0002074469994113315
1,3,0,6,0.5,ILP,0.76,True,0.0,True,12,261.4289022734831,68.74721644768394,1,67.40054975608493,Optimal,True,Optimal,exact,0.02157950999935565
1,3,0,6,0.5,MILP,0.76,True,0.0,True,12,261.4289022734831,68.74721644768394,1,67.40054975608493,Optimal,True,Optimal,exact,0.0068738730005861726
1,3,0,6,0.5,Dijkstra,0.76,True,0.0,True,12,261.4289022734831,68.74721644768394,1,67.40054975608493,Optimal,True,Optimal,exact,0.00017682099860394374
1,3,0,6,0.7,ILP,0.92,True,0.0,True,4,77.8774789809014,41.24832986861037,1,67.40054975608493,Optimal,True,Optimal,exact,0.01574955900105124
