method,punctuality_prob,objective_gap,tie_aware_correct,path_length,mean_time,late_count,delay_sum,max_delay,solve_time,correct,repeat,od_idx,origin,dest,alpha
Dijkstra,0.998,0.0,True,4,205.20640960788484,1,452.4506994134365,452.4506994134365,0.0003418480009713676,True,5,11,17,41,0.9
ILP,0.994,0.0,True,12,618.8716616500303,3,664.6440773014394,337.7256223512784,0.1163487434387207,True,5,19,26,21,0.7
MILP,0.992,0.0020000000000000018,False,14,639.0163515388062,4,650.7383698333026,288.85999542130867,0.11392903327941895,False,5,19,26,21,0.7
Dijkstra,0.994,0.0,True,12,618.8716616500303,3,664.6440773014394,337.7256223512784,0.0003040200008399552,True,5,19,26,21,0.7
ILP,0.994,0.0,True,12,647.4613255679351,3,578.6864869388189,464.4233014287797,0.1432361602783203,True,6,7,26,53,0.9
MILP,0.992,0.0020000000000000018,False,14,816.2494270307282,4,252.439112536832,91.705698150344,0.10879659652709961,False,6,7,26,53,0.9
Dijkstra,0.994,0.0,True,12,647.4613255679351,3,578.6864869388189,464.4233014287797,0.00037619199974869844,True,6,7,26,53,0.9
ILP,0.998,0.0,True,10,521.2229391973569,1,477.746306852863,477.746306852863,0.08199262619018555,True,6,10,55,53,0.9
MILP,0.994,0.0040000000000000036,False,12,690.0110406601501,3,145.622501985624,93.8781895033801,0.1040182113647461,False,6,10,55,53,0.9
Dijkstra,0.998,0.0,True,10,521.2229391973569,1,477.746306852863,477.746306852863,0.00030083199999353383,True,6,10,55,53,0.9
ILP,0.914,0.0,True,6,425.2357458299316,43,7541.183764015125,633.6446898124075,0.9131302833557129,True,6,12,45,23,0.5
MILP,0.91,0.0040000000000000036,False,8,454.9519111033606,45,7107.944157298754,597.8754721095474,0.5805583000183105,False,6,12,45,23,0.5
Dijkstra,0.914,0.0,True,6,425.2357458299316,43,7541.183764015125,633.6446898124075,0.0003196720008418197,True,6,12,45,23,0.5
ILP,0.888,0.0,True,5,204.62131520689806,56,5046.82719821612,691.8365309888907,0.8884024620056152,True,6,14,44,50,0.5
MILP,0.882,0.006000000000000005,False,6,222.86255776195577,59,2146.95391915457,199.83591128717677,0.22492694854736328,False,6,14,44,50,0.5
Dijkstra,0.888,0.0,True,5,204.62131520689806,56,5046.82719821612,691.8365309888907,0.0003363559990248177,True,6,14,44,50,0.5
ILP,0.91,0.0,True,11,517.620274151426,45,7192.432368666823,633.6393608777491,0.908959150314331,True,6,17,35,10,0.5
MILP,0.89,0.020000000000000018,False,10,564.9815878420044,55,6502.093356614129,470.1282575915684,0.33846116065979004,False,6,17,35,10,0.5
Dijkstra,0.91,0.0,True,11,517.6202741514257,45,7192.432368666816,633.6393608777487,0.00034888200025307015,False,6,17,35,10,0.5
ILP,0.986,0.0,True,8,408.62319141860235,7,908.2095415617272,347.7192480721528,0.29748010635375977,True,7,2,46,51,0.8
MILP,0.98,0.006000000000000005,False,8,437.8150056098193,10,662.4440049301008,130.19328016271675,0.17136240005493164,False,7,2,46,51,0.8
Dijkstra,0.986,0.0,True,8,408.62319141860235,7,908.2095415617272,347.7192480721528,0.00028776600083801895,False,7,2,46,51,0.8
ILP,0.944,0.0,True,4,261.333342965923,28,3876.6570312018757,610.1273764575435,2.290013074874878,True,7,11,17,41,0.5
MILP,0.9299999999999999,0.014000000000000012,False,6,326.6681877609788,35,3349.6335433518307,415.1912668900088,0.679377555847168,False,7,11,17,41,0.5
Dijkstra,0.944,0.0,True,4,261.333342965923,28,3876.6570312018757,610.1273764575435,0.00035063100040133577,True,7,11,17,41,0.5
ILP,0.958,0.0,True,8,378.4580138616202,21,2017.775434860067,406.78617754393485,0.3160367012023926,True,7,18,48,44,0.7
MILP,0.952,0.006000000000000005,False,8,407.64982805283717,24,1900.256718217758,200.2132467644833,0.27257776260375977,False,7,18,48,44,0.7
Dijkstra,0.958,0.0,True,8,378.4580138616202,21,2017.775434860067,406.78617754393485,0.0003077000001212582,True,7,18,48,44,0.7
ILP,0.98,0.0,True,8,378.4580138616202,10,996.4533244192456,340.0484286224404,0.3465564250946045,True,7,18,48,44,0.8
MILP,0.978,0.0020000000000000018,False,8,407.64982805283717,11,733.1415261851101,133.47549784298883,0.19211697578430176,False,7,18,48,44,0.8
Dijkstra,0.98,0.0,True,8,378.4580138616202,10,996.4533244192456,340.0484286224404,0.0003064779994019773,True,7,18,48,44,0.8
ILP,0.992,0.0,True,5,223.22707118629134,4,280.0381861300193,126.96827208494642,0.30045247077941895,True,8,0,34,63,0.8
MILP,0.99,0.0020000000000000018,False,6,246.60258040550852,5,254.8955131509582,138.71157685142964,0.2664144039154053,False,8,0,34,63,0.8
Dijkstra,0.992,0.0,True,5,223.22707118629134,4,280.0381861300193,126.96827208494642,0.00030754099861951545,True,8,0,34,63,0.8
ILP,0.984,0.0,True,2,151.07228400325081,8,1140.4025827846904,324.2082216667271,0.6125442981719971,True,8,3,33,8,0.7
MILP,0.97,0.014000000000000012,False,7,239.5391646411543,15,762.6088724823526,163.15068616803808,0.5583624839782715,False,8,3,33,8,0.7
Dijkstra,0.984,0.0,True,2,151.07228400325081,8,1140.4025827846904,324.2082216667271,0.0002961770005640574,True,8,3,33,8,0.7
ILP,0.994,0.0,True,1,97.41900316085044,3,1680.992800273234,1382.4869528153538,0.09622049331665039,True,8,6,50,41,0.6
MILP,0.992,0.0020000000000000018,False,2,159.84079644884116,4,1054.0315167910535,464.66931651439927,0.1187889575958252,False,8,6,50,41,0.6
Dijkstra,0.994,0.0,True,1,97.41900316085044,3,1680.992800273234,1382.4869528153538,0.00027918299929297063,True,8,6,50,41,0.6
ILP,0.996,0.0,True,1,97.41900316085044,2,1354.6937451362353,1266.3196236867539,0.09296154975891113,True,8,6,50,41,0.7
MILP,0.994,0.0020000000000000018,False,2,159.84079644884116,3,674.1667650876517,348.50198738579945,0.1183009147644043,False,8,6,50,41,0.7
Dijkstra,0.996,0.0,True,1,97.41900316085044,2,1354.6937451362353,1266.3196236867539,0.0003096759992331499,True,8,6,50,41,0.7
ILP,0.998,0.0,True,1,97.41900316085044,1,1150.1522945581542,1150.1522945581542,0.10700106620788574,True,8,6,50,41,0.8
MILP,0.996,0.0020000000000000018,False,2,159.84079644884116,2,330.72474675116405,232.33465825719952,0.11026382446289062,False,8,6,50,41,0.8
Dijkstra,0.998,0.0,True,1,97.41900316085044,1,1150.1522945581542,1150.1522945581542,0.00028052900051989127,True,8,6,50,41,0.8
ILP,0.974,0.0,True,12,651.030836704762,13,3470.8844213277007,1427.151655203715,0.1985795497894287,True,8,7,26,53,0.6
MILP,0.972,0.0020000000000000018,False,13,713.4526299927527,14,3411.5348346925157,588.138966613008,0.11395263671875,False,8,7,26,53,0.6
Dijkstra,0.974,0.0,True,12,651.030836704762,13,3470.8844213277007,1427.151655203715,0.0002985089995490853,True,8,7,26,53,0.6
ILP,0.988,0.0,True,12,651.030836704762,6,2062.7817461991613,1280.1169135504629,0.10756516456604004,True,8,7,26,53,0.7
MILP,0.98,0.008000000000000007,False,13,713.4526299927528,10,1673.2491583443107,441.10422495975627,0.11647701263427734,False,8,7,26,53,0.7
Dijkstra,0.988,0.0,True,12,651.030836704762,6,2062.7817461991613,1280.1169135504629,0.0003024659999937285,True,8,7,26,53,0.7
ILP,0.994,0.0,True,12,651.030836704762,3,1376.244342933228,1133.0821718972106,0.10980963706970215,True,8,7,26,53,0.8
MILP,0.99,0.0040000000000000036,False,13,713.4526299927527,5,481.4676780293464,294.06948330650357,0.1002509593963623,False,8,7,26,53,0.8
Dijkstra,0.994,0.0,True,12,651.030836704762,3,1376.244342933228,1133.0821718972106,0.00032891900082177017,True,8,7,26,53,0.8
ILP,0.998,0.0,True,4,146.32601664455558,1,288.52560951031114,288.52560951031114,0.09677457809448242,True,8,11,17,41,0.9
MILP,0.996,0.0020000000000000018,False,8,465.43467323178726,2,197.91869681404842,132.35472111904073,0.1414351463317871,False,8,11,17,41,0.9
Dijkstra,0.998,0.0,True,4,146.32601664455558,1,288.52560951031114,288.52560951031114,0.0003095159991062246,True,8,11,17,41,0.9
ILP,0.998,0.0,True,2,182.96611438675455,1,228.44632986056104,228.44632986056104,0.09318804740905762,True,8,15,49,12,0.9
MILP,0.994,0.0040000000000000036,False,6,418.84617084658146,3,187.28602151120526,99.3914881637404,0.21550703048706055,False,8,15,49,12,0.9
Dijkstra,0.998,0.0,True,2,182.96611438675455,1,228.44632986056104,228.44632986056104,0.00030452999999397434,True,8,15,49,12,0.9
ILP,0.998,0.0,True,5,270.9689288572192,1,474.4816491696497,474.4816491696497,0.11559271812438965,True,8,16,32,2,0.8
MILP,0.996,0.0020000000000000018,False,5,303.1964857138109,2,390.68182921523976,201.35199679011907,0.13420486450195312,False,8,16,32,2,0.8
Dijkstra,0.998,0.0,True,5,270.9689288572192,1,474.4816491696497,474.4816491696497,0.00030261100073403213,True,8,16,32,2,0.8
ILP,0.998,0.0,True,5,270.9689288572192,1,373.8056507745903,373.8056507745903,0.11346244812011719,True,8,16,32,2,0.9
MILP,0.996,0.0020000000000000018,False,5,343.28232322351795,2,180.50695562111423,118.54396631003033,0.12627124786376953,False,8,16,32,2,0.9
